speaker_id,utterance_id,baseline_cosine,adapted_cosine,mean_shift_cosine,coral_cosine
p351,p351_043,-0.038807474076747894,0.31784558296203613,0.12597471475601196,0.00780266397575928
p351,p351_044,0.05284770578145981,0.33897241950035095,0.22235369682312012,0.23747433761658346
p351,p351_045,0.048569951206445694,0.2723723351955414,0.17382657527923584,0.18190077888071216
p317,p317_001,0.058361560106277466,0.24138474464416504,0.23316574096679688,0.2621652308617586
p317,p317_002,0.0033734068274497986,0.2255808711051941,0.19423377513885498,0.1792428955748956
p317,p317_003,-0.005539273843169212,0.2358500361442566,0.145176962018013,0.09816845927568707
p317,p317_004,-0.012441283091902733,0.13597215712070465,0.06465713679790497,0.035200769730143716
p317,p317_005,0.03544735163450241,0.23696264624595642,0.2149122953414917,0.18655067008872017
p317,p317_006,-0.0037982556968927383,0.25385814905166626,0.20871280133724213,0.20390018135266058
p317,p317_007,-0.02736070193350315,0.25634145736694336,0.18812689185142517,0.15089991239402836
p317,p317_008,0.04968506470322609,0.25908514857292175,0.17931321263313293,0.18952438365613128
p317,p317_009,0.022885721176862717,0.27620944380760193,0.2416132390499115,0.25251012324673544
p317,p317_010,0.026419270783662796,0.2624034881591797,0.13026684522628784,0.09624426364589818
p317,p317_011,0.06680844724178314,0.23972927033901215,0.24621525406837463,0.22300891440567114
p317,p317_012,0.014097589999437332,0.22379732131958008,0.18305844068527222,0.18027178287014373
p317,p317_013,-0.06380627304315567,0.2580673098564148,0.11772119998931885,0.11752355853166814
p317,p317_014,0.046627238392829895,0.16453278064727783,0.12408235669136047,0.06926314544312387
p317,p317_015,0.04308905825018883,0.19847308099269867,0.14761120080947876,0.07438666189753884
p317,p317_016,0.05360189825296402,0.24588912725448608,0.2285243421792984,0.16249313512633515
p317,p317_017,0.02017533779144287,0.22952449321746826,0.1839277744293213,0.14781467844619606
p317,p317_018,0.031623613089323044,0.22170302271842957,0.18954068422317505,0.11962066892347567
p317,p317_019,-0.0033331243321299553,0.24936003983020782,0.19337576627731323,0.1370077778089767
p317,p317_020,-0.006778012961149216,0.2529010772705078,0.15577898919582367,0.1519119316046023
p317,p317_021,0.08144521713256836,0.2755875289440155,0.26297542452812195,0.25042126666222175
